,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
15745,LOLTMNT01_59570,complete,,LCK,2024,Spring,0,2024-02-18 08:36:47,1,14.02,2,Blue,jng,Sylvie,oe:player:1a75a7cf8c98442be881fed562346f5,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Viego,Senna,Varus,Azir,Karma,Twisted Fate,,,,,,1927,1,6,0,6,13,6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4048,0.5916,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,0.0,0.0,11662,363.1136,0.197063,1051.2299,831.1884,14,0.4359,23,0.7161,14,71,2.2107,13752,9545,297.1977,0.225847,12583,,,220.0,56.0,164,,,6.85,3029.0,3246.0,65.0,3193.0,3475.0,72.0,-164.0,-229.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,5003.0,5543.0,106.0,4714.0,5428.0,100.0,289.0,115.0,6.0,1.0,1.0,0.0,0.0,1.0,2.0
15746,LOLTMNT01_59570,complete,,LCK,2024,Spring,0,2024-02-18 08:36:47,1,14.02,3,Blue,mid,Callme,oe:player:87f7503a6cdacffa612aeee7f04cc7c,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Hwei,Senna,Varus,Azir,Karma,Twisted Fate,,,,,,1927,1,4,3,7,13,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4048,0.5916,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,27014,841.1209,0.456479,379.5537,349.2891,10,0.3114,10,0.3114,7,40,1.2455,14866,10659,331.8838,0.252204,13275,,,301.0,301.0,0,,,9.3721,3737.0,5091.0,100.0,3064.0,4872.0,78.0,673.0,219.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5721.0,7741.0,150.0,5581.0,8083.0,132.0,140.0,-342.0,18.0,0.0,1.0,2.0,2.0,0.0,0.0
15747,LOLTMNT01_59570,complete,,LCK,2024,Spring,0,2024-02-18 08:36:47,1,14.02,4,Blue,bot,Jiwoo,oe:player:8643b56ba8000250b81fdaca1d7f06e,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Kalista,Senna,Varus,Azir,Karma,Twisted Fate,,,,,,1927,1,2,1,2,13,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4048,0.5916,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,2.0,0.0,10222,318.2771,0.17273,400.1349,243.8921,27,0.8407,22,0.685,3,63,1.9616,13824,9617,299.4395,0.22755,12175,,,314.0,295.0,19,,,9.7769,3164.0,2970.0,82.0,3366.0,3101.0,90.0,-202.0,-131.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,5330.0,5369.0,143.0,5287.0,5550.0,150.0,43.0,-181.0,-7.0,1.0,0.0,0.0,0.0,0.0,0.0
15748,LOLTMNT01_59570,complete,,LCK,2024,Spring,0,2024-02-18 08:36:47,1,14.02,5,Blue,sup,Peter,oe:player:ee051912ad5f9a97aa9ce4980cbb481,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Nautilus,Senna,Varus,Azir,Karma,Twisted Fate,,,,,,1927,1,1,1,8,13,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4048,0.5916,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,2640,82.2003,0.0446104,302.4286,809.3928,38,1.1832,6,0.1868,15,74,2.3041,8683,4476,139.3669,0.105912,7775,,,38.0,38.0,0,,,1.1832,1828.0,2778.0,11.0,2076.0,2519.0,12.0,-248.0,259.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2985.0,4114.0,23.0,3351.0,3700.0,23.0,-366.0,414.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15749,LOLTMNT01_59570,complete,,LCK,2024,Spring,0,2024-02-18 08:36:47,1,14.02,6,Red,top,Morgan,oe:player:f73dde2d8c7879ae8d1fcdc03c4ffeb,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Poppy,Rakan,Lucian,Orianna,Sejuani,Rell,,,,,,1927,0,0,5,2,6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1868,0.5916,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,13027,405.6149,0.240191,846.9123,1570.6487,14,0.4359,7,0.218,8,37,1.152,10810,6603,205.5942,0.207472,10650,,,275.0,271.0,4,,,8.5625,3658.0,5051.0,95.0,3292.0,4748.0,90.0,366.0,303.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5533.0,8195.0,153.0,5078.0,7861.0,146.0,455.0,334.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
15750,LOLTMNT01_59570,complete,,LCK,2024,Spring,0,2024-02-18 08:36:47,1,14.02,7,Red,jng,GIDEON,oe:player:60b1614a632775c97a37a57bda799f2,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Gragas,Rakan,Lucian,Orianna,Sejuani,Rell,,,,,,1927,0,0,4,5,6,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1868,0.5916,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,0.0,0.0,9331,290.5345,0.172044,783.3627,763.1552,9,0.2802,11,0.3425,7,38,1.1832,9268,5061,157.5817,0.159023,9025,,,180.0,26.0,154,,,5.6046,3193.0,3475.0,72.0,3029.0,3246.0,65.0,164.0,229.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4714.0,5428.0,100.0,5003.0,5543.0,106.0,-289.0,-115.0,-6.0,0.0,1.0,2.0,1.0,1.0,0.0
15751,LOLTMNT01_59570,complete,,LCK,2024,Spring,0,2024-02-18 08:36:47,1,14.02,8,Red,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Tristana,Rakan,Lucian,Orianna,Sejuani,Rell,,,,,,1927,0,3,1,2,6,13,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1868,0.5916,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,9346,291.0016,0.172321,407.4831,408.2615,9,0.2802,8,0.2491,5,28,0.8718,13161,8954,278.7961,0.281338,12825,,,310.0,310.0,0,,,9.6523,3064.0,4872.0,78.0,3737.0,5091.0,100.0,-673.0,-219.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,5581.0,8083.0,132.0,5721.0,7741.0,150.0,-140.0,342.0,-18.0,2.0,0.0,0.0,0.0,1.0,2.0
15752,LOLTMNT01_59570,complete,,LCK,2024,Spring,0,2024-02-18 08:36:47,1,14.02,9,Red,bot,Samver,oe:player:37b0ff747a3bc11f577c0a05f0dedd1,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Caitlyn,Rakan,Lucian,Orianna,Sejuani,Rell,,,,,,1927,0,3,2,1,6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1868,0.5916,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,0.0,2.0,12416,386.5906,0.228925,265.4696,227.3586,14,0.4359,9,0.2802,8,37,1.152,12659,8452,263.1655,0.265566,12200,,,309.0,309.0,0,,,9.6212,3366.0,3101.0,90.0,3164.0,2970.0,82.0,202.0,131.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5287.0,5550.0,150.0,5330.0,5369.0,143.0,-43.0,181.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0
15753,LOLTMNT01_59570,complete,,LCK,2024,Spring,0,2024-02-18 08:36:47,1,14.02,10,Red,sup,Pollu,oe:player:3126bca5d4d2555ba3b460699508e16,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Ashe,Rakan,Lucian,Orianna,Sejuani,Rell,,,,,,1927,0,0,1,4,6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1868,0.5916,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,10116,314.9766,0.186518,181.5257,93.534,65,2.0239,21,0.6539,14,126,3.9232,6963,2756,85.8121,0.0866016,6375,,,45.0,45.0,0,,,1.4011,2076.0,2519.0,12.0,1828.0,2778.0,11.0,248.0,-259.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3351.0,3700.0,23.0,2985.0,4114.0,23.0,366.0,-414.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15754,LOLTMNT01_59570,complete,,LCK,2024,Spring,0,2024-02-18 08:36:47,1,14.02,100,Blue,team,,,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,,Senna,Varus,Azir,Karma,Twisted Fate,Kalista,Hwei,Nautilus,K'Sante,Viego,1927,1,13,6,30,13,6,1.0,1.0,1.0,0.0,0.0,,,,0.4048,0.5916,1.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,9.0,2.0,1.0,1.0,3.0,4.0,2.0,0.0,59179,1842.6258,,2922.8749,4191.8111,110,3.425,64,1.9927,48,293,9.123,63298,42265,1315.9834,,56733,0.104964,0.88,,965.0,183,,,35.7447,15050.0,18833.0,348.0,15357.0,19018.0,347.0,-307.0,-185.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24117.0,30628.0,568.0,24466.0,30956.0,558.0,-349.0,-328.0,10.0,2.0,3.0,2.0,2.0,2.0,2.0
15755,LOLTMNT01_59570,complete,,LCK,2024,Spring,0,2024-02-18 08:36:47,1,14.02,200,Red,team,,,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,,Rakan,Lucian,Orianna,Sejuani,Rell,Ashe,Poppy,Caitlyn,Tristana,Gragas,1927,0,6,13,14,6,13,0.0,0.0,0.0,0.0,1.0,,,,0.1868,0.5916,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,9.0,0.0,0.0,4.0,3.0,0.0,2.0,54236,1688.7182,,2484.7535,3062.958,111,3.4561,56,1.7436,42,266,8.2823,52861,31828,991.0119,,51075,-0.104964,-0.88,,961.0,158,,,34.8417,15357.0,19018.0,347.0,15050.0,18833.0,348.0,307.0,185.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,24466.0,30956.0,558.0,24117.0,30628.0,568.0,349.0,328.0,-10.0,2.0,2.0,2.0,2.0,3.0,2.0
15804,LOLTMNT01_58738,complete,,LCK,2024,Spring,0,2024-02-18 09:29:45,2,14.02,1,Blue,top,Morgan,oe:player:f73dde2d8c7879ae8d1fcdc03c4ffeb,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Aatrox,Hwei,Kalista,Lucian,Rakan,Aphelios,,,,,,1729,0,1,5,1,4,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1388,0.7634,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,9266,321.55,0.210495,847.2527,681.5847,11,0.3817,6,0.2082,7,31,1.0758,10746,6943,240.937,0.25016,10600,,,255.0,239.0,16,,,8.849,3198.0,4787.0,81.0,3673.0,5102.0,85.0,-475.0,-315.0,-4.0,0.0,0.0,1.0,1.0,0.0,0.0,4711.0,7214.0,121.0,6138.0,8859.0,138.0,-1427.0,-1645.0,-17.0,0.0,0.0,3.0,2.0,2.0,0.0
15805,LOLTMNT01_58738,complete,,LCK,2024,Spring,0,2024-02-18 09:29:45,2,14.02,2,Blue,jng,GIDEON,oe:player:60b1614a632775c97a37a57bda799f2,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Poppy,Hwei,Kalista,Lucian,Rakan,Aphelios,,,,,,1729,0,0,3,3,4,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388,0.7634,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,0.0,0.0,3742,129.8554,0.0850068,688.9069,1054.0081,8,0.2776,10,0.347,8,36,1.2493,7884,4081,141.6194,0.147044,7750,,,156.0,21.0,135,,,5.4135,3014.0,3330.0,70.0,3195.0,2870.0,56.0,-181.0,460.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,4537.0,5286.0,104.0,4600.0,5227.0,90.0,-63.0,59.0,14.0,0.0,0.0,0.0,1.0,2.0,0.0
15806,LOLTMNT01_58738,complete,,LCK,2024,Spring,0,2024-02-18 09:29:45,2,14.02,3,Blue,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Azir,Hwei,Kalista,Lucian,Rakan,Aphelios,,,,,,1729,0,1,5,1,4,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388,0.7634,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,15652,543.1579,0.355566,564.8814,381.6888,16,0.5552,4,0.1388,4,33,1.1452,9822,6019,208.8722,0.216869,9150,,,249.0,249.0,0,,,8.6408,3340.0,4710.0,91.0,3330.0,4699.0,84.0,10.0,11.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,5082.0,7455.0,142.0,5712.0,7689.0,138.0,-630.0,-234.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0
15807,LOLTMNT01_58738,complete,,LCK,2024,Spring,0,2024-02-18 09:29:45,2,14.02,4,Blue,bot,Samver,oe:player:37b0ff747a3bc11f577c0a05f0dedd1,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Xayah,Hwei,Kalista,Lucian,Rakan,Aphelios,,,,,,1729,0,2,2,2,4,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388,0.7634,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,12448,431.9722,0.282781,411.151,236.7727,13,0.4511,12,0.4164,4,39,1.3534,12014,8211,284.9393,0.295845,12075,,,281.0,265.0,16,,,9.7513,3207.0,3180.0,88.0,3792.0,3386.0,82.0,-585.0,-206.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,5195.0,5221.0,146.0,6299.0,6099.0,140.0,-1104.0,-878.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
15808,LOLTMNT01_58738,complete,,LCK,2024,Spring,0,2024-02-18 09:29:45,2,14.02,5,Blue,sup,Pollu,oe:player:3126bca5d4d2555ba3b460699508e16,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Nautilus,Hwei,Kalista,Lucian,Rakan,Aphelios,,,,,,1729,0,0,3,3,4,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388,0.7634,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,2912,101.0526,0.0661517,361.4228,550.7577,47,1.631,13,0.4511,13,94,3.262,6303,2500,86.7553,0.0900819,5575,,,40.0,40.0,0,,,1.3881,2196.0,2296.0,17.0,2204.0,2188.0,14.0,-8.0,108.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,3502.0,3775.0,32.0,3356.0,3047.0,22.0,146.0,728.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0
15809,LOLTMNT01_58738,complete,,LCK,2024,Spring,0,2024-02-18 09:29:45,2,14.02,6,Red,top,DnDn,oe:player:341e10748bb6d388250fd1f013e45a4,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Jax,Senna,Varus,Ashe,Ezreal,Jinx,,,,,,1729,1,6,1,5,18,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6246,0.7634,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,0.0,15598,541.284,0.254512,657.2238,618.635,16,0.5552,6,0.2082,7,39,1.3534,13702,9899,343.5165,0.251115,10758,,,259.0,251.0,8,,,8.9879,3673.0,5102.0,85.0,3198.0,4787.0,81.0,475.0,315.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,6138.0,8859.0,138.0,4711.0,7214.0,121.0,1427.0,1645.0,17.0,2.0,2.0,0.0,0.0,0.0,3.0
15810,LOLTMNT01_58738,complete,,LCK,2024,Spring,0,2024-02-18 09:29:45,2,14.02,7,Red,jng,Sylvie,oe:player:1a75a7cf8c98442be881fed562346f5,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Sejuani,Senna,Varus,Ashe,Ezreal,Jinx,,,,,,1729,1,1,0,8,18,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6246,0.7634,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,0.0,0.0,8560,297.0503,0.139673,656.738,1066.5356,13,0.4511,13,0.4511,11,51,1.7698,9186,5383,186.8016,0.136557,8425,,,148.0,32.0,116,,,5.1359,3195.0,2870.0,56.0,3014.0,3330.0,70.0,181.0,-460.0,-14.0,1.0,1.0,0.0,0.0,0.0,0.0,4600.0,5227.0,90.0,4537.0,5286.0,104.0,63.0,-59.0,-14.0,1.0,2.0,0.0,0.0,0.0,0.0
15811,LOLTMNT01_58738,complete,,LCK,2024,Spring,0,2024-02-18 09:29:45,2,14.02,8,Red,mid,Callme,oe:player:87f7503a6cdacffa612aeee7f04cc7c,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Taliyah,Senna,Varus,Ashe,Ezreal,Jinx,,,,,,1729,1,6,1,6,18,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6246,0.7634,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,0.0,20362,706.605,0.332246,349.3811,213.6264,10,0.347,11,0.3817,8,39,1.3534,13701,9898,343.4818,0.251089,12300,,,284.0,261.0,23,,,9.8554,3330.0,4699.0,84.0,3340.0,4710.0,91.0,-10.0,-11.0,-7.0,0.0,1.0,0.0,0.0,0.0,1.0,5712.0,7689.0,138.0,5082.0,7455.0,142.0,630.0,234.0,-4.0,2.0,1.0,0.0,0.0,0.0,2.0
15812,LOLTMNT01_58738,complete,,LCK,2024,Spring,0,2024-02-18 09:29:45,2,14.02,9,Red,bot,Jiwoo,oe:player:8643b56ba8000250b81fdaca1d7f06e,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Twisted Fate,Senna,Varus,Ashe,Ezreal,Jinx,,,,,,1729,1,5,1,6,18,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6246,0.7634,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,13289,461.1567,0.216836,462.7183,237.675,14,0.4858,9,0.3123,5,41,1.4228,14442,10639,369.1961,0.269886,13265,,,261.0,253.0,8,,,9.0573,3792.0,3386.0,82.0,3207.0,3180.0,88.0,585.0,206.0,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,6299.0,6099.0,140.0,5195.0,5221.0,146.0,1104.0,878.0,-6.0,1.0,0.0,0.0,0.0,0.0,0.0
15813,LOLTMNT01_58738,complete,,LCK,2024,Spring,0,2024-02-18 09:29:45,2,14.02,10,Red,sup,Peter,oe:player:ee051912ad5f9a97aa9ce4980cbb481,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Rell,Senna,Varus,Ashe,Ezreal,Jinx,,,,,,1729,1,0,1,12,18,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6246,0.7634,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,3477,120.6593,0.056734,332.9323,442.1747,44,1.5269,12,0.4164,11,84,2.915,7404,3601,124.9624,0.0913529,6175,,,34.0,34.0,0,,,1.1799,2204.0,2188.0,14.0,2196.0,2296.0,17.0,8.0,-108.0,-3.0,0.0,1.0,0.0,0.0,0.0,1.0,3356.0,3047.0,22.0,3502.0,3775.0,32.0,-146.0,-728.0,-10.0,0.0,1.0,0.0,0.0,0.0,1.0
15814,LOLTMNT01_58738,complete,,LCK,2024,Spring,0,2024-02-18 09:29:45,2,14.02,100,Blue,team,,,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,,Hwei,Kalista,Lucian,Rakan,Aphelios,Azir,Poppy,Aatrox,Nautilus,Xayah,1729,0,4,18,10,4,18,0.0,0.0,0.0,0.0,0.0,,,,0.1388,0.7634,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,3.0,3.0,0.0,2.0,44020,1527.5882,,2873.6148,2904.812,95,3.2967,45,1.5616,36,233,8.0856,46769,27755,963.1579,,45150,-0.120179,-3.17,,814.0,167,,,34.0428,14955.0,18303.0,347.0,16194.0,18245.0,321.0,-1239.0,58.0,26.0,0.0,0.0,3.0,3.0,3.0,0.0,23027.0,28951.0,545.0,26105.0,30921.0,528.0,-3078.0,-1970.0,17.0,0.0,0.0,6.0,6.0,6.0,0.0
15815,LOLTMNT01_58738,complete,,LCK,2024,Spring,0,2024-02-18 09:29:45,2,14.02,200,Red,team,,,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,,Senna,Varus,Ashe,Ezreal,Jinx,Taliyah,Sejuani,Jax,Rell,Twisted Fate,1729,1,18,4,37,18,4,2.0,0.0,0.0,0.0,1.0,,,,0.6246,0.7634,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,61286,2126.7553,,2458.9936,2578.6466,97,3.3661,51,1.7698,42,254,8.8143,58435,39421,1367.9931,,50923,0.120179,3.17,,831.0,155,,,34.2163,16194.0,18245.0,321.0,14955.0,18303.0,347.0,1239.0,-58.0,-26.0,3.0,3.0,0.0,0.0,0.0,3.0,26105.0,30921.0,528.0,23027.0,28951.0,545.0,3078.0,1970.0,-17.0,6.0,6.0,0.0,0.0,0.0,6.0
17052,LOLTMNT02_52081,complete,,LCK,2024,Spring,0,2024-02-21 08:07:20,1,14.03,1,Blue,top,Zeus,oe:player:98dd15c330fb5abb4508347265a7f76,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Gnar,K'Sante,Twisted Fate,Smolder,Viego,Vi,,,,,,1722,1,3,1,10,19,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662,1.0801,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,0.0,30819,1073.8328,0.320197,975.8188,843.3798,10,0.3484,4,0.1394,5,29,1.0105,14622,10834,377.4913,0.253804,11938,,,263.0,247.0,16,,,9.1638,3552.0,5116.0,88.0,2797.0,4077.0,58.0,755.0,1039.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,6274.0,8020.0,143.0,4514.0,7012.0,107.0,1760.0,1008.0,36.0,1.0,0.0,0.0,0.0,0.0,1.0
17053,LOLTMNT02_52081,complete,,LCK,2024,Spring,0,2024-02-21 08:07:20,1,14.03,2,Blue,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Lee Sin,K'Sante,Twisted Fate,Smolder,Viego,Vi,,,,,,1722,1,5,4,9,19,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.662,1.0801,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,1.0,0.0,12314,429.0592,0.127938,1515.4355,1438.2927,19,0.662,13,0.453,8,52,1.8118,12425,8637,300.9408,0.202333,10200,,,184.0,21.0,163,,,6.4111,3264.0,3312.0,67.0,3006.0,3297.0,59.0,258.0,15.0,8.0,0.0,1.0,1.0,0.0,2.0,1.0,4924.0,5544.0,106.0,4309.0,5145.0,89.0,615.0,399.0,17.0,0.0,1.0,1.0,0.0,2.0,1.0
17054,LOLTMNT02_52081,complete,,LCK,2024,Spring,0,2024-02-21 08:07:20,1,14.03,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Hwei,K'Sante,Twisted Fate,Smolder,Viego,Vi,,,,,,1722,1,7,3,10,19,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662,1.0801,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,31030,1081.1847,0.32239,477.0035,273.0314,7,0.2439,6,0.2091,0,24,0.8362,12905,9117,317.6655,0.213579,10350,,,225.0,225.0,0,,,7.8397,3977.0,5241.0,89.0,3528.0,5080.0,92.0,449.0,161.0,-3.0,2.0,0.0,1.0,0.0,2.0,0.0,5892.0,7955.0,145.0,5511.0,8147.0,155.0,381.0,-192.0,-10.0,2.0,0.0,1.0,0.0,2.0,0.0
17055,LOLTMNT02_52081,complete,,LCK,2024,Spring,0,2024-02-21 08:07:20,1,14.03,4,Blue,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Senna,K'Sante,Twisted Fate,Smolder,Viego,Vi,,,,,,1722,1,2,3,13,19,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662,1.0801,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,0.0,13232,461.0453,0.137475,432.9965,220.4181,42,1.4634,13,0.453,8,85,2.9617,10110,6322,220.2787,0.148098,7950,,,61.0,53.0,8,,,2.1254,2862.0,2913.0,22.0,4312.0,3124.0,70.0,-1450.0,-211.0,-48.0,0.0,2.0,1.0,4.0,0.0,0.0,4354.0,4506.0,40.0,6221.0,5394.0,131.0,-1867.0,-888.0,-91.0,0.0,2.0,1.0,4.0,0.0,0.0
