,match_id,game,blue_team,red_team,result,GEN,T1,DRX,DK,HLE,KT,LSB,NS,KDF,BRION
468,469,game_5,T1,KT,T1,0.73,0.65,0.31,0.59,0.58,0.7,0.41,0.26,0.33,0.31
469,470,game_1,GEN,HLE,GEN,0.74,0.65,0.31,0.59,0.58,0.7,0.41,0.26,0.33,0.31
470,471,game_2,GEN,HLE,GEN,0.74,0.65,0.31,0.59,0.57,0.7,0.41,0.26,0.33,0.31
471,472,game_3,HLE,GEN,GEN,0.74,0.65,0.31,0.59,0.57,0.7,0.41,0.26,0.33,0.31
472,473,game_1,GEN,T1,GEN,0.75,0.65,0.31,0.59,0.57,0.7,0.41,0.26,0.33,0.31
473,474,game_2,T1,GEN,T1,0.74,0.65,0.31,0.59,0.57,0.7,0.41,0.26,0.33,0.31
474,475,game_3,GEN,T1,T1,0.73,0.65,0.31,0.59,0.57,0.7,0.41,0.26,0.33,0.31
475,476,game_4,GEN,T1,GEN,0.73,0.65,0.31,0.59,0.57,0.7,0.41,0.26,0.33,0.31
476,477,game_5,T1,GEN,GEN,0.74,0.64,0.31,0.59,0.57,0.7,0.41,0.26,0.33,0.31
477,478,game_1,KT,HLE,KT,0.74,0.64,0.31,0.59,0.56,0.7,0.41,0.26,0.33,0.31
478,479,game_2,HLE,KT,KT,0.74,0.64,0.31,0.59,0.56,0.7,0.41,0.26,0.33,0.31
479,480,game_3,HLE,KT,KT,0.74,0.64,0.31,0.59,0.55,0.71,0.41,0.26,0.33,0.31
480,481,game_1,T1,KT,T1,0.74,0.65,0.31,0.59,0.55,0.7,0.41,0.26,0.33,0.31
481,482,game_2,KT,T1,T1,0.74,0.65,0.31,0.59,0.55,0.69,0.41,0.26,0.33,0.31
482,483,game_3,KT,T1,KT,0.74,0.64,0.31,0.59,0.55,0.7,0.41,0.26,0.33,0.31
483,484,game_4,T1,KT,KT,0.74,0.64,0.31,0.59,0.55,0.7,0.41,0.26,0.33,0.31
484,485,game_5,T1,KT,T1,0.74,0.64,0.31,0.59,0.55,0.69,0.41,0.26,0.33,0.31
485,486,game_1,GEN,T1,GEN,0.74,0.64,0.31,0.59,0.55,0.69,0.41,0.26,0.33,0.31
486,487,game_2,T1,GEN,GEN,0.74,0.63,0.31,0.59,0.55,0.69,0.41,0.26,0.33,0.31
487,488,game_3,GEN,T1,GEN,0.74,0.62,0.31,0.59,0.55,0.69,0.41,0.26,0.33,0.31
