,match_id,gameid,game,blue_team,red_team,result,BRION,GEN,KDF,DK,HLE,KT,DRX,LSB,T1,NS
326,327,ESPORTSTMNT02_3213439,game_1,GEN,BRION,GEN,0.28,0.71,0.39,0.61,0.53,0.66,0.26,0.46,0.73,0.21
327,328,ESPORTSTMNT02_3213452,game_2,BRION,GEN,GEN,0.28,0.71,0.39,0.61,0.53,0.66,0.26,0.46,0.73,0.21
328,329,ESPORTSTMNT02_3215424,game_1,DRX,LSB,LSB,0.28,0.71,0.39,0.61,0.53,0.66,0.25,0.47,0.73,0.21
329,330,ESPORTSTMNT02_3214430,game_2,DRX,LSB,DRX,0.28,0.71,0.39,0.61,0.53,0.66,0.27,0.46,0.73,0.21
330,331,ESPORTSTMNT02_3214449,game_3,LSB,DRX,DRX,0.28,0.71,0.39,0.61,0.53,0.66,0.28,0.46,0.73,0.21
331,332,ESPORTSTMNT02_3216219,game_1,KT,NS,KT,0.28,0.71,0.39,0.61,0.53,0.66,0.28,0.46,0.73,0.21
332,333,ESPORTSTMNT02_3213761,game_2,NS,KT,KT,0.28,0.71,0.39,0.61,0.53,0.67,0.28,0.46,0.73,0.21
333,334,ESPORTSTMNT02_3213774,game_1,T1,DK,T1,0.28,0.71,0.39,0.6,0.53,0.67,0.28,0.46,0.73,0.21
334,335,ESPORTSTMNT02_3216293,game_2,DK,T1,T1,0.28,0.71,0.39,0.59,0.53,0.67,0.28,0.46,0.74,0.21
335,336,ESPORTSTMNT02_3214964,game_1,BRION,DRX,BRION,0.29,0.71,0.39,0.59,0.53,0.67,0.27,0.46,0.74,0.21
336,337,ESPORTSTMNT02_3214984,game_2,DRX,BRION,DRX,0.29,0.71,0.39,0.59,0.53,0.67,0.29,0.46,0.74,0.21
337,338,ESPORTSTMNT02_3216537,game_3,BRION,DRX,BRION,0.3,0.71,0.39,0.59,0.53,0.67,0.28,0.46,0.74,0.21
338,339,ESPORTSTMNT02_3217044,game_1,KDF,LSB,KDF,0.3,0.71,0.4,0.59,0.53,0.67,0.28,0.45,0.74,0.21
339,340,ESPORTSTMNT02_3217077,game_2,LSB,KDF,KDF,0.3,0.71,0.41,0.59,0.53,0.67,0.28,0.44,0.74,0.21
340,341,ESPORTSTMNT02_3217234,game_1,GEN,HLE,GEN,0.3,0.71,0.41,0.59,0.52,0.67,0.28,0.44,0.74,0.21
341,342,ESPORTSTMNT02_3216741,game_2,HLE,GEN,GEN,0.3,0.72,0.41,0.59,0.51,0.67,0.28,0.44,0.74,0.21
342,343,ESPORTSTMNT02_3217260,game_1,T1,NS,NS,0.3,0.72,0.41,0.59,0.51,0.67,0.28,0.44,0.73,0.22
343,344,ESPORTSTMNT02_3218220,game_2,T1,NS,T1,0.3,0.72,0.41,0.59,0.51,0.67,0.28,0.44,0.73,0.22
344,345,ESPORTSTMNT02_3216786,game_3,NS,T1,T1,0.3,0.72,0.41,0.59,0.51,0.67,0.28,0.44,0.73,0.21
345,346,ESPORTSTMNT02_3219173,game_1,DK,KDF,DK,0.3,0.72,0.4,0.59,0.51,0.67,0.28,0.44,0.73,0.21
346,347,ESPORTSTMNT02_3217733,game_2,DK,KDF,DK,0.3,0.72,0.4,0.6,0.51,0.67,0.28,0.44,0.73,0.21
347,348,ESPORTSTMNT02_3217738,game_1,DRX,T1,DRX,0.3,0.72,0.4,0.6,0.51,0.67,0.29,0.44,0.72,0.21
348,349,ESPORTSTMNT02_3217759,game_2,T1,DRX,DRX,0.3,0.72,0.4,0.6,0.51,0.67,0.3,0.44,0.71,0.21
349,350,ESPORTSTMNT02_3219287,game_1,NS,HLE,HLE,0.3,0.72,0.4,0.6,0.52,0.67,0.3,0.44,0.71,0.21
350,351,ESPORTSTMNT02_3219293,game_2,NS,HLE,HLE,0.3,0.72,0.4,0.6,0.53,0.67,0.3,0.44,0.71,0.21
351,352,ESPORTSTMNT02_3217854,game_1,LSB,GEN,GEN,0.3,0.72,0.4,0.6,0.53,0.67,0.3,0.44,0.71,0.21
352,353,ESPORTSTMNT02_3219312,game_2,LSB,GEN,GEN,0.3,0.72,0.4,0.6,0.53,0.67,0.3,0.43,0.71,0.21
353,354,ESPORTSTMNT02_3217904,game_1,BRION,KT,KT,0.29,0.72,0.4,0.6,0.53,0.67,0.3,0.43,0.71,0.21
354,355,ESPORTSTMNT02_3218856,game_2,BRION,KT,KT,0.29,0.72,0.4,0.6,0.53,0.68,0.3,0.43,0.71,0.21
355,356,ESPORTSTMNT02_3217922,game_1,DK,DRX,DK,0.29,0.72,0.4,0.61,0.53,0.68,0.3,0.43,0.71,0.21
356,357,ESPORTSTMNT02_3217939,game_2,DRX,DK,DK,0.29,0.72,0.4,0.61,0.53,0.68,0.29,0.43,0.71,0.21
357,358,ESPORTSTMNT02_3217961,game_1,T1,GEN,GEN,0.29,0.73,0.4,0.61,0.53,0.68,0.29,0.43,0.71,0.21
358,359,ESPORTSTMNT02_3217972,game_2,GEN,T1,GEN,0.29,0.73,0.4,0.61,0.53,0.68,0.29,0.43,0.7,0.21
359,360,ESPORTSTMNT02_3217976,game_1,NS,LSB,NS,0.29,0.73,0.4,0.61,0.53,0.68,0.29,0.42,0.7,0.22
360,361,ESPORTSTMNT02_3219429,game_2,LSB,NS,NS,0.29,0.73,0.4,0.61,0.53,0.68,0.29,0.42,0.7,0.23
361,362,ESPORTSTMNT02_3218962,game_1,KT,BRION,KT,0.28,0.73,0.4,0.61,0.53,0.68,0.29,0.42,0.7,0.23
362,363,ESPORTSTMNT02_3218971,game_2,BRION,KT,KT,0.28,0.73,0.4,0.61,0.53,0.68,0.29,0.42,0.7,0.23
363,364,ESPORTSTMNT02_3219458,game_1,KDF,HLE,HLE,0.28,0.73,0.39,0.61,0.53,0.68,0.29,0.42,0.7,0.23
364,365,ESPORTSTMNT02_3220043,game_2,KDF,HLE,HLE,0.28,0.73,0.38,0.61,0.54,0.68,0.29,0.42,0.7,0.23
365,366,ESPORTSTMNT02_3221133,game_1,LSB,DK,DK,0.28,0.73,0.38,0.62,0.54,0.68,0.29,0.41,0.7,0.23
366,367,ESPORTSTMNT02_3219628,game_2,DK,LSB,DK,0.28,0.73,0.38,0.62,0.54,0.68,0.29,0.41,0.7,0.23
367,368,ESPORTSTMNT02_3219631,game_1,GEN,NS,GEN,0.28,0.73,0.38,0.62,0.54,0.68,0.29,0.41,0.7,0.23
368,369,ESPORTSTMNT02_3221167,game_2,NS,GEN,GEN,0.28,0.74,0.38,0.62,0.54,0.68,0.29,0.41,0.7,0.22
369,370,ESPORTSTMNT02_3219719,game_1,HLE,KT,KT,0.28,0.74,0.38,0.62,0.53,0.69,0.29,0.41,0.7,0.22
370,371,ESPORTSTMNT02_3219737,game_2,HLE,KT,HLE,0.28,0.74,0.38,0.62,0.54,0.68,0.29,0.41,0.7,0.22
371,372,ESPORTSTMNT02_3219742,game_3,KT,HLE,KT,0.28,0.74,0.38,0.62,0.53,0.68,0.29,0.41,0.7,0.22
372,373,ESPORTSTMNT02_3219750,game_1,BRION,KDF,BRION,0.29,0.74,0.38,0.62,0.53,0.68,0.29,0.41,0.7,0.22
373,374,ESPORTSTMNT02_3219771,game_2,KDF,BRION,KDF,0.29,0.74,0.39,0.62,0.53,0.68,0.29,0.41,0.7,0.22
374,375,ESPORTSTMNT02_3221300,game_3,BRION,KDF,BRION,0.3,0.74,0.38,0.62,0.53,0.68,0.29,0.41,0.7,0.22
375,376,ESPORTSTMNT02_3220410,game_1,T1,NS,T1,0.3,0.74,0.38,0.62,0.53,0.68,0.29,0.41,0.7,0.22
376,377,ESPORTSTMNT02_3219847,game_2,T1,NS,T1,0.3,0.74,0.38,0.62,0.53,0.68,0.29,0.41,0.7,0.22
377,378,ESPORTSTMNT02_3220426,game_1,DRX,GEN,GEN,0.3,0.74,0.38,0.62,0.53,0.68,0.29,0.41,0.7,0.22
378,379,ESPORTSTMNT02_3220450,game_2,DRX,GEN,GEN,0.3,0.74,0.38,0.62,0.53,0.68,0.29,0.41,0.7,0.22
379,380,ESPORTSTMNT02_3220488,game_1,KDF,LSB,LSB,0.3,0.74,0.38,0.62,0.53,0.68,0.29,0.42,0.7,0.22
380,381,ESPORTSTMNT02_3219915,game_2,KDF,LSB,LSB,0.3,0.74,0.37,0.62,0.53,0.68,0.29,0.42,0.7,0.22
381,382,ESPORTSTMNT02_3219921,game_1,HLE,BRION,BRION,0.31,0.74,0.37,0.62,0.52,0.68,0.29,0.42,0.7,0.22
382,383,ESPORTSTMNT02_3219940,game_2,HLE,BRION,HLE,0.3,0.74,0.37,0.62,0.53,0.68,0.29,0.42,0.7,0.22
383,384,ESPORTSTMNT02_3220527,game_3,BRION,HLE,HLE,0.3,0.74,0.37,0.62,0.53,0.68,0.29,0.42,0.7,0.22
384,385,ESPORTSTMNT02_3221546,game_1,DK,T1,DK,0.3,0.74,0.37,0.63,0.53,0.68,0.29,0.42,0.7,0.22
385,386,ESPORTSTMNT02_3222016,game_2,T1,DK,DK,0.3,0.74,0.37,0.63,0.53,0.68,0.29,0.42,0.69,0.22
386,387,ESPORTSTMNT02_3220608,game_1,KT,DRX,KT,0.3,0.74,0.37,0.63,0.53,0.69,0.28,0.42,0.69,0.22
387,388,ESPORTSTMNT02_3221581,game_2,DRX,KT,DRX,0.3,0.74,0.37,0.63,0.53,0.68,0.29,0.42,0.69,0.22
388,389,ESPORTSTMNT02_3221591,game_3,KT,DRX,KT,0.3,0.74,0.37,0.63,0.53,0.68,0.29,0.42,0.69,0.22
389,390,ESPORTSTMNT02_3221775,game_1,DK,KT,KT,0.3,0.74,0.37,0.62,0.53,0.69,0.29,0.42,0.69,0.22
390,391,ESPORTSTMNT02_3222220,game_2,DK,KT,KT,0.3,0.74,0.37,0.62,0.53,0.69,0.29,0.42,0.69,0.22
391,392,ESPORTSTMNT02_3220839,game_1,LSB,HLE,HLE,0.3,0.74,0.37,0.62,0.54,0.69,0.29,0.42,0.69,0.22
392,393,ESPORTSTMNT02_3220856,game_2,LSB,HLE,HLE,0.3,0.74,0.37,0.62,0.55,0.69,0.29,0.41,0.69,0.22
393,394,ESPORTSTMNT02_3221852,game_1,KDF,GEN,GEN,0.3,0.75,0.37,0.62,0.55,0.69,0.29,0.41,0.69,0.22
394,395,ESPORTSTMNT02_3220910,game_2,GEN,KDF,GEN,0.3,0.75,0.36,0.62,0.55,0.69,0.29,0.41,0.69,0.22
395,396,ESPORTSTMNT02_3221863,game_1,DRX,NS,NS,0.3,0.75,0.36,0.62,0.55,0.69,0.28,0.41,0.69,0.23
396,397,ESPORTSTMNT02_3222295,game_2,DRX,NS,DRX,0.3,0.75,0.36,0.62,0.55,0.69,0.29,0.41,0.69,0.23
397,398,ESPORTSTMNT02_3222301,game_3,NS,DRX,NS,0.3,0.75,0.36,0.62,0.55,0.69,0.29,0.41,0.69,0.24
398,399,ESPORTSTMNT02_3221896,game_1,BRION,DK,BRION,0.31,0.75,0.36,0.61,0.55,0.69,0.29,0.41,0.69,0.24
399,400,ESPORTSTMNT02_3220950,game_2,DK,BRION,DK,0.3,0.75,0.36,0.61,0.55,0.69,0.29,0.41,0.69,0.24
400,401,ESPORTSTMNT02_3222337,game_3,BRION,DK,DK,0.3,0.75,0.36,0.62,0.55,0.69,0.29,0.41,0.69,0.24
401,402,ESPORTSTMNT02_3220958,game_1,HLE,T1,HLE,0.3,0.75,0.36,0.62,0.55,0.69,0.29,0.41,0.68,0.24
402,403,ESPORTSTMNT02_3221926,game_2,T1,HLE,HLE,0.3,0.75,0.36,0.62,0.56,0.69,0.29,0.41,0.67,0.24
403,404,ESPORTSTMNT02_3220999,game_1,GEN,KT,KT,0.3,0.74,0.36,0.62,0.56,0.69,0.29,0.41,0.67,0.24
404,405,ESPORTSTMNT02_3221956,game_2,GEN,KT,KT,0.3,0.73,0.36,0.62,0.56,0.7,0.29,0.41,0.67,0.24
405,406,ESPORTSTMNT02_3221958,game_1,NS,KDF,NS,0.3,0.73,0.36,0.62,0.56,0.7,0.29,0.41,0.67,0.25
406,407,ESPORTSTMNT02_3222394,game_2,KDF,NS,KDF,0.3,0.73,0.36,0.62,0.56,0.7,0.29,0.41,0.67,0.24
407,408,ESPORTSTMNT02_3221974,game_3,NS,KDF,NS,0.3,0.73,0.36,0.62,0.56,0.7,0.29,0.41,0.67,0.25
408,409,ESPORTSTMNT02_3224004,game_1,T1,BRION,BRION,0.31,0.73,0.36,0.62,0.56,0.7,0.29,0.41,0.66,0.25
409,410,ESPORTSTMNT02_3223058,game_2,T1,BRION,T1,0.3,0.73,0.36,0.62,0.56,0.7,0.29,0.41,0.67,0.25
410,411,ESPORTSTMNT02_3222438,game_3,BRION,T1,BRION,0.31,0.73,0.36,0.62,0.56,0.7,0.29,0.41,0.66,0.25
411,412,ESPORTSTMNT02_3223070,game_1,LSB,DRX,LSB,0.31,0.73,0.36,0.62,0.56,0.7,0.29,0.42,0.66,0.25
412,413,ESPORTSTMNT02_3223073,game_2,DRX,LSB,LSB,0.31,0.73,0.36,0.62,0.56,0.7,0.28,0.43,0.66,0.25
413,414,ESPORTSTMNT06_2823450,game_1,GEN,LSB,GEN,0.31,0.74,0.36,0.62,0.56,0.7,0.28,0.42,0.66,0.25
414,415,ESPORTSTMNT06_2821430,game_2,LSB,GEN,GEN,0.31,0.74,0.36,0.62,0.56,0.7,0.28,0.42,0.66,0.25
415,416,ESPORTSTMNT06_2823458,game_1,KDF,KT,KT,0.31,0.74,0.36,0.62,0.56,0.7,0.28,0.42,0.66,0.25
416,417,ESPORTSTMNT06_2823467,game_2,KDF,KT,KT,0.31,0.74,0.35,0.62,0.56,0.7,0.28,0.42,0.66,0.25
417,418,ESPORTSTMNT03_3197780,game_1,T1,DRX,T1,0.31,0.74,0.35,0.62,0.56,0.7,0.28,0.42,0.66,0.25
418,419,ESPORTSTMNT03_3195856,game_2,T1,DRX,DRX,0.31,0.74,0.35,0.62,0.56,0.7,0.29,0.42,0.66,0.25
419,420,ESPORTSTMNT03_3196827,game_3,T1,DRX,DRX,0.31,0.74,0.35,0.62,0.56,0.7,0.3,0.42,0.65,0.25
420,421,ESPORTSTMNT03_3195868,game_1,HLE,NS,HLE,0.31,0.74,0.35,0.62,0.56,0.7,0.3,0.42,0.65,0.25
421,422,ESPORTSTMNT03_3197839,game_2,NS,HLE,HLE,0.31,0.74,0.35,0.62,0.57,0.7,0.3,0.42,0.65,0.25
422,423,ESPORTSTMNT03_3195975,game_1,DK,KDF,DK,0.31,0.74,0.35,0.62,0.57,0.7,0.3,0.42,0.65,0.25
423,424,ESPORTSTMNT03_3196972,game_2,DK,KDF,DK,0.31,0.74,0.34,0.63,0.57,0.7,0.3,0.42,0.65,0.25
424,425,ESPORTSTMNT03_3198004,game_1,BRION,LSB,LSB,0.31,0.74,0.34,0.63,0.57,0.7,0.3,0.42,0.65,0.25
425,426,ESPORTSTMNT03_3196998,game_2,BRION,LSB,LSB,0.3,0.74,0.34,0.63,0.57,0.7,0.3,0.43,0.65,0.25
